date,state,county,deaths,rank
2020-04-26,Northern Mariana Islands,Unknown,0,1
2020-05-03,Guam,Unknown,0,1
2020-05-03,Iowa,other,27,100
2020-05-03,Iowa,Black Hawk,7,3
2020-05-03,Iowa,Linn,11,2
2020-05-03,Iowa,other,3,4
2020-05-03,Iowa,Polk,20,1
2020-05-03,Iowa,other,4,6
2020-05-03,Iowa,other,5,5
2020-05-03,Ohio,other,21,10
2020-05-03,Ohio,other,65,100
2020-05-03,Ohio,Cuyahoga,30,3
2020-05-03,Ohio,Franklin,36,1
2020-05-03,Ohio,other,21,6
2020-05-03,Ohio,other,11,8
2020-05-03,Ohio,Lucas,45,2
2020-05-03,Ohio,other,40,4
2020-05-03,Ohio,other,5,9
2020-05-03,Ohio,other,15,7
2020-05-03,Ohio,other,21,5
2020-05-03,Utah,other,3,100
2020-05-03,Utah,Salt Lake,14,1
2020-05-03,Idaho,Ada,2,1
2020-05-03,Idaho,other,1,100
2020-05-03,Idaho,other,0,5
2020-05-03,Idaho,other,-1,4
2020-05-03,Idaho,Nez Perce,1,3
2020-05-03,Idaho,Twin Falls,0,1
2020-05-03,Maine,other,1,100
2020-05-03,Maine,Cumberland,3,1
2020-05-03,Maine,Kennebec,2,3
2020-05-03,Maine,Waldo,1,2
2020-05-03,Maine,York,1,3
2020-05-03,Texas,other,77,100
2020-05-03,Texas,other,10,6
2020-05-03,Texas,Tarrant,30,3
2020-05-03,Texas,other,9,4
2020-05-03,Texas,Harris,39,1
2020-05-03,Texas,other,8,5
2020-05-03,Texas,other,5,7
2020-05-03,Texas,Dallas,33,2
2020-05-03,Alaska,other,0,100
2020-05-03,Alaska,Fairbanks North Star Borough,0,2
2020-05-03,Alaska,Kenai Peninsula Borough,1,3
2020-05-03,Alaska,Matanuska-Susitna Borough,0,3
2020-05-03,Alaska,Anchorage,0,1
2020-05-03,Hawaii,other,0,100
2020-05-03,Hawaii,Honolulu,0,1
2020-05-03,Hawaii,Maui,1,2
2020-05-03,Kansas,other,6,100
2020-05-03,Kansas,Johnson,10,2
2020-05-03,Kansas,Sedgwick,7,3
2020-05-03,Kansas,Wyandotte,9,1
2020-05-03,Nevada,other,7,100
2020-05-03,Nevada,Clark,41,1
2020-05-03,Oregon,other,6,100
2020-05-03,Oregon,Marion,4,2
2020-05-03,Oregon,Multnomah,7,1
2020-05-03,Oregon,Washington,1,3
2020-05-03,Alabama,other,33,100
2020-05-03,Alabama,Jefferson,12,2
2020-05-03,Alabama,other,2,5
2020-05-03,Alabama,Mobile,22,1
2020-05-03,Alabama,other,9,4
2020-05-03,Alabama,Tallapoosa,24,3
2020-05-03,Alabama,other,0,6
2020-05-03,Arizona,other,49,100
2020-05-03,Arizona,Maricopa,86,1
2020-05-03,Arizona,Pima,44,2
2020-05-03,Florida,other,141,100
2020-05-03,Florida,Miami-Dade,115,1
2020-05-03,Florida,Palm Beach,42,2
2020-05-03,Florida,Broward,53,3
2020-05-03,Georgia,other,128,100
2020-05-03,Georgia,other,1,6
2020-05-03,Georgia,Cobb,20,2
2020-05-03,Georgia,other,17,5
2020-05-03,Georgia,Dougherty,2,3
2020-05-03,Georgia,Fulton,22,1
2020-05-03,Georgia,other,29,4
2020-05-03,Indiana,other,171,100
2020-05-03,Indiana,Lake,28,2
2020-05-03,Indiana,Marion,62,1
2020-05-03,Montana,other,0,100
2020-05-03,Montana,Cascade,0,3
2020-05-03,Montana,Flathead,0,3
2020-05-03,Montana,Toole,0,1
2020-05-03,Montana,Yellowstone,0,2
2020-05-03,Vermont,other,0,100
2020-05-03,Vermont,Chittenden,3,1
2020-05-03,Wyoming,other,0,100
2020-05-03,Wyoming,Fremont,0,1
2020-05-03,Wyoming,Laramie,0,2
2020-05-03,Wyoming,Washakie,0,2
2020-05-03,Arkansas,other,4,100
2020-05-03,Arkansas,Crittenden,2,3
2020-05-03,Arkansas,Jefferson,3,2
2020-05-03,Arkansas,other,4,4
2020-05-03,Arkansas,Pulaski,3,1
2020-05-03,Colorado,other,13,5
2020-05-03,Colorado,other,19,100
2020-05-03,Colorado,Arapahoe,23,2
2020-05-03,Colorado,other,8,7
2020-05-03,Colorado,Denver,41,1
2020-05-03,Colorado,other,4,6
2020-05-03,Colorado,Jefferson,13,3
2020-05-03,Colorado,other,13,4
2020-05-03,Delaware,other,0,100
2020-05-03,Delaware,Kent,9,3
2020-05-03,Delaware,New Castle,17,1
2020-05-03,Delaware,Sussex,27,2
2020-05-03,Illinois,other,265,100
2020-05-03,Illinois,Cook,521,1
2020-05-03,Kentucky,other,33,100
2020-05-03,Kentucky,Jefferson,21,1
2020-05-03,Kentucky,Kenton,6,2
2020-05-03,Maryland,other,90,100
2020-05-03,Maryland,other,37,4
2020-05-03,Maryland,other,23,5
2020-05-03,Maryland,Baltimore,46,3
2020-05-03,Maryland,Montgomery,87,1
2020-05-03,Maryland,Prince George's,80,2
2020-05-03,Michigan,other,140,100
2020-05-03,Michigan,Oakland,96,2
2020-05-03,Michigan,Wayne,198,1
2020-05-03,Michigan,Macomb,72,3
2020-05-03,Missouri,other,20,100
2020-05-03,Missouri,St. Louis,78,1
2020-05-03,Missouri,St. Louis city,21,2
2020-05-03,Nebraska,other,6,100
2020-05-03,Nebraska,other,1,5
2020-05-03,Nebraska,Dakota,3,3
2020-05-03,Nebraska,Douglas,2,2
2020-05-03,Nebraska,Hall,6,1
2020-05-03,Nebraska,other,-1,4
2020-05-03,Nebraska,other,1,6
2020-05-03,New York,New York City,1303,1
2020-05-03,New York,other,1246,100
2020-05-03,Oklahoma,other,8,100
2020-05-03,Oklahoma,Cleveland,3,3
2020-05-03,Oklahoma,other,3,6
2020-05-03,Oklahoma,Oklahoma,9,1
2020-05-03,Oklahoma,Tulsa,2,2
2020-05-03,Oklahoma,other,2,5
2020-05-03,Oklahoma,other,5,4
2020-05-03,Virginia,other,97,100
2020-05-03,Virginia,Arlington,14,3
2020-05-03,Virginia,Fairfax,77,1
2020-05-03,Virginia,Henrico,5,2
2020-05-03,Virginia,other,18,4
2020-05-03,Louisiana,other,1,6
2020-05-03,Louisiana,other,16,4
2020-05-03,Louisiana,other,124,100
2020-05-03,Louisiana,East Baton Rouge,31,3
2020-05-03,Louisiana,Jefferson,27,2
2020-05-03,Louisiana,Orleans,29,1
2020-05-03,Louisiana,other,16,5
2020-05-03,Minnesota,other,48,100
2020-05-03,Minnesota,Hennepin,115,1
2020-05-03,Tennessee,other,8,100
2020-05-03,Tennessee,other,3,4
2020-05-03,Tennessee,Shelby,13,1
2020-05-03,Tennessee,Sumner,0,3
2020-05-03,Tennessee,Davidson,7,2
2020-05-03,Wisconsin,other,31,100
2020-05-03,Wisconsin,Milwaukee,33,1
2020-05-03,California,other,216,100
2020-05-03,California,Los Angeles,303,1
2020-05-03,New Jersey,other,233,100
2020-05-03,New Jersey,Bergen,146,2
2020-05-03,New Jersey,Essex,149,1
2020-05-03,New Jersey,Hudson,120,3
2020-05-03,New Jersey,other,78,10
2020-05-03,New Jersey,other,141,5
2020-05-03,New Jersey,other,67,9
2020-05-03,New Jersey,other,71,8
2020-05-03,New Jersey,other,96,7
2020-05-03,New Jersey,other,110,6
2020-05-03,New Jersey,other,42,11
2020-05-03,New Jersey,other,121,4
2020-05-03,New Mexico,Bernalillo,8,3
2020-05-03,New Mexico,other,4,100
2020-05-03,New Mexico,McKinley,20,2
2020-05-03,New Mexico,other,3,4
2020-05-03,New Mexico,San Juan,18,1
2020-05-03,Washington,other,50,100
2020-05-03,Washington,King,36,1
2020-05-03,Washington,Snohomish,6,2
2020-05-03,Connecticut,other,62,100
2020-05-03,Connecticut,Fairfield,152,1
2020-05-03,Connecticut,Hartford,160,2
2020-05-03,Connecticut,New Haven,121,3
2020-05-03,Mississippi,other,47,100
2020-05-03,Mississippi,other,2,13
2020-05-03,Mississippi,other,3,14
2020-05-03,Mississippi,other,2,16
2020-05-03,Mississippi,other,4,12
2020-05-03,Mississippi,Forrest,8,2
2020-05-03,Mississippi,other,20,6
2020-05-03,Mississippi,other,4,15
2020-05-03,Mississippi,other,3,11
2020-05-03,Mississippi,Lauderdale,17,1
2020-05-03,Mississippi,other,1,5
2020-05-03,Mississippi,other,6,9
2020-05-03,Mississippi,Neshoba,9,3
2020-05-03,Mississippi,other,4,4
2020-05-03,Puerto Rico,Unknown,13,1
2020-05-03,North Dakota,other,2,100
2020-05-03,North Dakota,Cass,9,1
2020-05-03,Pennsylvania,other,264,100
2020-05-03,Pennsylvania,other,51,5
2020-05-03,Pennsylvania,other,99,4
2020-05-03,Pennsylvania,other,66,7
2020-05-03,Pennsylvania,Delaware,139,3
2020-05-03,Pennsylvania,other,40,6
2020-05-03,Pennsylvania,Montgomery,154,2
2020-05-03,Pennsylvania,Philadelphia,186,1
2020-05-03,Rhode Island,Unknown,-50,2
2020-05-03,Rhode Island,other,39,100
2020-05-03,Rhode Island,Providence,133,1
2020-05-03,South Dakota,other,0,100
2020-05-03,South Dakota,Minnehaha,13,1
2020-05-03,Massachusetts,other,41,100
2020-05-03,Massachusetts,other,73,8
2020-05-03,Massachusetts,Essex,141,2
2020-05-03,Massachusetts,other,58,6
2020-05-03,Massachusetts,Middlesex,246,1
2020-05-03,Massachusetts,other,100,4
2020-05-03,Massachusetts,other,72,7
2020-05-03,Massachusetts,Suffolk,134,3
2020-05-03,Massachusetts,other,128,5
2020-05-03,New Hampshire,other,7,100
2020-05-03,New Hampshire,Hillsborough,14,1
2020-05-03,New Hampshire,Rockingham,26,2
2020-05-03,West Virginia,other,0,100
2020-05-03,West Virginia,Jackson,0,1
2020-05-03,West Virginia,Kanawha,1,1
2020-05-03,West Virginia,other,0,5
2020-05-03,West Virginia,Wayne,0,3
2020-05-03,West Virginia,other,2,4
2020-05-03,North Carolina,other,38,100
2020-05-03,North Carolina,other,15,5
2020-05-03,North Carolina,other,0,7
2020-05-03,North Carolina,other,6,17
2020-05-03,North Carolina,other,8,15
2020-05-03,North Carolina,other,4,6
2020-05-03,North Carolina,other,16,9
2020-05-03,North Carolina,other,1,18
2020-05-03,North Carolina,other,2,8
2020-05-03,North Carolina,Durham,9,3
2020-05-03,North Carolina,other,3,13
2020-05-03,North Carolina,Guilford,7,2
2020-05-03,North Carolina,other,6,4
2020-05-03,North Carolina,Mecklenburg,11,1
2020-05-03,South Carolina,other,17,100
2020-05-03,South Carolina,other,0,11
2020-05-03,South Carolina,other,9,4
2020-05-03,South Carolina,Richland,16,1
2020-05-03,South Carolina,other,1,7
2020-05-03,South Carolina,other,5,9
2020-05-03,South Carolina,Clarendon,5,3
2020-05-03,South Carolina,Greenville,6,2
2020-05-03,South Carolina,other,2,6
2020-05-03,South Carolina,other,2,10
2020-05-03,Virgin Islands,Unknown,0,1
2020-05-03,District of Columbia,District of Columbia,71,1
2020-05-03,Northern Mariana Islands,Unknown,0,1
2020-05-10,Guam,Unknown,0,1
2020-05-10,Iowa,other,27,100
2020-05-10,Iowa,Black Hawk,9,3
2020-05-10,Iowa,Linn,12,2
2020-05-10,Iowa,other,13,4
2020-05-10,Iowa,Polk,20,1
2020-05-10,Iowa,other,4,6
2020-05-10,Iowa,other,9,5
2020-05-10,Ohio,other,14,10
2020-05-10,Ohio,other,60,100
2020-05-10,Ohio,Cuyahoga,18,3
2020-05-10,Ohio,Franklin,55,1
2020-05-10,Ohio,other,12,6
2020-05-10,Ohio,other,13,8
2020-05-10,Ohio,Lucas,39,2
2020-05-10,Ohio,other,24,4
2020-05-10,Ohio,other,5,9
2020-05-10,Ohio,other,7,7
2020-05-10,Ohio,other,32,5
2020-05-10,Utah,other,4,100
2020-05-10,Utah,Salt Lake,11,1
2020-05-10,Idaho,Ada,3,1
2020-05-10,Idaho,other,0,100
2020-05-10,Idaho,other,0,5
2020-05-10,Idaho,other,0,4
2020-05-10,Idaho,Nez Perce,0,3
2020-05-10,Idaho,Twin Falls,3,1
2020-05-10,Maine,other,1,100
2020-05-10,Maine,Cumberland,5,1
2020-05-10,Maine,Kennebec,0,3
2020-05-10,Maine,Waldo,0,2
2020-05-10,Maine,York,0,3
2020-05-10,Texas,other,123,100
2020-05-10,Texas,other,14,6
2020-05-10,Texas,Tarrant,20,3
2020-05-10,Texas,other,17,4
2020-05-10,Texas,Harris,36,1
2020-05-10,Texas,other,6,5
2020-05-10,Texas,other,1,7
2020-05-10,Texas,Dallas,27,2
2020-05-10,Alaska,other,0,100
2020-05-10,Alaska,Fairbanks North Star Borough,0,2
2020-05-10,Alaska,Kenai Peninsula Borough,0,3
2020-05-10,Alaska,Matanuska-Susitna Borough,0,3
2020-05-10,Alaska,Anchorage,0,1
2020-05-10,Hawaii,other,0,100
2020-05-10,Hawaii,Honolulu,0,1
2020-05-10,Hawaii,Maui,0,2
2020-05-10,Kansas,other,5,100
2020-05-10,Kansas,Johnson,5,2
2020-05-10,Kansas,Sedgwick,1,3
2020-05-10,Kansas,Wyandotte,6,1
2020-05-10,Nevada,other,8,100
2020-05-10,Nevada,Clark,37,1
2020-05-10,Oregon,other,5,100
2020-05-10,Oregon,Marion,0,2
2020-05-10,Oregon,Multnomah,2,1
2020-05-10,Oregon,Washington,3,3
2020-05-10,Alabama,other,43,100
2020-05-10,Alabama,Jefferson,13,2
2020-05-10,Alabama,other,1,5
2020-05-10,Alabama,Mobile,17,1
2020-05-10,Alabama,other,5,4
2020-05-10,Alabama,Tallapoosa,15,3
2020-05-10,Alabama,other,1,6
2020-05-10,Arizona,other,49,100
2020-05-10,Arizona,Maricopa,74,1
2020-05-10,Arizona,Pima,24,2
2020-05-10,Florida,other,113,100
2020-05-10,Florida,Miami-Dade,77,1
2020-05-10,Florida,Palm Beach,38,2
2020-05-10,Florida,Broward,21,3
2020-05-10,Georgia,other,117,100
2020-05-10,Georgia,other,4,6
2020-05-10,Georgia,Cobb,16,2
2020-05-10,Georgia,other,12,5
2020-05-10,Georgia,Dougherty,8,3
2020-05-10,Georgia,Fulton,21,1
2020-05-10,Georgia,other,15,4
2020-05-10,Indiana,other,168,100
2020-05-10,Indiana,Lake,18,2
2020-05-10,Indiana,Marion,65,1
2020-05-10,Montana,other,0,100
2020-05-10,Montana,Cascade,0,3
2020-05-10,Montana,Flathead,0,3
2020-05-10,Montana,Toole,0,1
2020-05-10,Montana,Yellowstone,0,2
2020-05-10,Vermont,other,0,100
2020-05-10,Vermont,Chittenden,0,1
2020-05-10,Wyoming,other,0,100
2020-05-10,Wyoming,Fremont,0,1
2020-05-10,Wyoming,Laramie,0,2
2020-05-10,Wyoming,Washakie,0,2
2020-05-10,Arkansas,other,7,100
2020-05-10,Arkansas,Crittenden,0,3
2020-05-10,Arkansas,Jefferson,0,2
2020-05-10,Arkansas,other,2,4
2020-05-10,Arkansas,Pulaski,1,1
2020-05-10,Colorado,other,21,5
2020-05-10,Colorado,other,31,100
2020-05-10,Colorado,Arapahoe,68,2
2020-05-10,Colorado,other,9,7
2020-05-10,Colorado,Denver,56,1
2020-05-10,Colorado,other,5,6
2020-05-10,Colorado,Jefferson,28,3
2020-05-10,Colorado,other,10,4
2020-05-10,Delaware,other,1,100
2020-05-10,Delaware,Kent,14,3
2020-05-10,Delaware,New Castle,28,1
2020-05-10,Delaware,Sussex,22,2
2020-05-10,Illinois,other,237,100
2020-05-10,Illinois,Cook,550,1
2020-05-10,Kentucky,other,20,100
2020-05-10,Kentucky,Jefferson,10,1
2020-05-10,Kentucky,Kenton,4,2
2020-05-10,Maryland,other,64,100
2020-05-10,Maryland,other,37,4
2020-05-10,Maryland,other,24,5
2020-05-10,Maryland,Baltimore,55,3
2020-05-10,Maryland,Montgomery,92,1
2020-05-10,Maryland,Prince George's,71,2
2020-05-10,Michigan,other,113,100
2020-05-10,Michigan,Oakland,69,2
2020-05-10,Michigan,Wayne,130,1
2020-05-10,Michigan,Macomb,42,3
2020-05-10,Missouri,other,17,100
2020-05-10,Missouri,St. Louis,74,1
2020-05-10,Missouri,St. Louis city,10,2
2020-05-10,Nebraska,other,6,100
2020-05-10,Nebraska,other,3,5
2020-05-10,Nebraska,Dakota,9,3
2020-05-10,Nebraska,Douglas,6,2
2020-05-10,Nebraska,Hall,5,1
2020-05-10,Nebraska,other,1,4
2020-05-10,Nebraska,other,3,6
2020-05-10,New York,New York City,747,1
2020-05-10,New York,other,622,100
2020-05-10,Oklahoma,other,7,100
2020-05-10,Oklahoma,Cleveland,4,3
2020-05-10,Oklahoma,other,0,6
2020-05-10,Oklahoma,Oklahoma,4,1
2020-05-10,Oklahoma,Tulsa,1,2
2020-05-10,Oklahoma,other,0,5
2020-05-10,Oklahoma,other,2,4
2020-05-10,Virginia,other,87,100
2020-05-10,Virginia,Arlington,14,3
2020-05-10,Virginia,Fairfax,48,1
2020-05-10,Virginia,Henrico,4,2
2020-05-10,Virginia,other,22,4
2020-05-10,Louisiana,other,-1,6
2020-05-10,Louisiana,other,26,4
2020-05-10,Louisiana,other,95,100
2020-05-10,Louisiana,East Baton Rouge,29,3
2020-05-10,Louisiana,Jefferson,31,2
2020-05-10,Louisiana,Orleans,27,1
2020-05-10,Louisiana,other,12,5
2020-05-10,Minnesota,other,71,100
2020-05-10,Minnesota,Hennepin,80,1
2020-05-10,Tennessee,other,18,100
2020-05-10,Tennessee,other,5,4
2020-05-10,Tennessee,Shelby,17,1
2020-05-10,Tennessee,Sumner,3,3
2020-05-10,Tennessee,Davidson,8,2
2020-05-10,Wisconsin,other,26,100
2020-05-10,Wisconsin,Milwaukee,28,1
2020-05-10,California,other,241,100
2020-05-10,California,Los Angeles,281,1
2020-05-10,New Jersey,other,221,100
2020-05-10,New Jersey,Bergen,102,2
2020-05-10,New Jersey,Essex,108,1
2020-05-10,New Jersey,Hudson,91,3
2020-05-10,New Jersey,other,66,10
2020-05-10,New Jersey,other,113,5
2020-05-10,New Jersey,other,64,9
2020-05-10,New Jersey,other,50,8
2020-05-10,New Jersey,other,95,7
2020-05-10,New Jersey,other,97,6
2020-05-10,New Jersey,other,32,11
2020-05-10,New Jersey,other,94,4
2020-05-10,New Mexico,Bernalillo,10,3
2020-05-10,New Mexico,other,6,100
2020-05-10,New Mexico,McKinley,33,2
2020-05-10,New Mexico,other,3,4
2020-05-10,New Mexico,San Juan,16,1
2020-05-10,Washington,other,43,100
2020-05-10,Washington,King,36,1
2020-05-10,Washington,Snohomish,11,2
2020-05-10,Connecticut,other,42,100
2020-05-10,Connecticut,Fairfield,108,1
2020-05-10,Connecticut,Hartford,143,2
2020-05-10,Connecticut,New Haven,114,3
2020-05-10,Mississippi,other,26,100
2020-05-10,Mississippi,other,4,13
2020-05-10,Mississippi,other,3,14
2020-05-10,Mississippi,other,2,16
2020-05-10,Mississippi,other,5,12
2020-05-10,Mississippi,Forrest,5,2
2020-05-10,Mississippi,other,12,6
2020-05-10,Mississippi,other,2,15
2020-05-10,Mississippi,other,3,11
2020-05-10,Mississippi,Lauderdale,3,1
2020-05-10,Mississippi,other,4,5
2020-05-10,Mississippi,other,10,9
2020-05-10,Mississippi,Neshoba,8,3
2020-05-10,Mississippi,other,2,4
2020-05-10,Puerto Rico,Unknown,14,1
2020-05-10,North Dakota,other,1,100
2020-05-10,North Dakota,Cass,6,1
2020-05-10,Pennsylvania,other,192,100
2020-05-10,Pennsylvania,other,39,5
2020-05-10,Pennsylvania,other,85,4
2020-05-10,Pennsylvania,other,39,7
2020-05-10,Pennsylvania,Delaware,84,3
2020-05-10,Pennsylvania,other,27,6
2020-05-10,Pennsylvania,Montgomery,91,2
2020-05-10,Pennsylvania,Philadelphia,140,1
2020-05-10,Rhode Island,Unknown,-35,2
2020-05-10,Rhode Island,other,29,100
2020-05-10,Rhode Island,Providence,77,1
2020-05-10,South Dakota,other,0,100
2020-05-10,South Dakota,Minnehaha,10,1
2020-05-10,Massachusetts,other,45,100
2020-05-10,Massachusetts,other,53,8
2020-05-10,Massachusetts,Essex,141,2
2020-05-10,Massachusetts,other,61,6
2020-05-10,Massachusetts,Middlesex,201,1
2020-05-10,Massachusetts,other,84,4
2020-05-10,Massachusetts,other,71,7
2020-05-10,Massachusetts,Suffolk,75,3
2020-05-10,Massachusetts,other,134,5
2020-05-10,New Hampshire,other,4,100
2020-05-10,New Hampshire,Hillsborough,29,1
2020-05-10,New Hampshire,Rockingham,7,2
2020-05-10,West Virginia,other,2,100
2020-05-10,West Virginia,Jackson,2,1
2020-05-10,West Virginia,Kanawha,4,1
2020-05-10,West Virginia,other,0,5
2020-05-10,West Virginia,Wayne,2,3
2020-05-10,West Virginia,other,2,4
2020-05-10,North Carolina,other,40,100
2020-05-10,North Carolina,other,3,5
2020-05-10,North Carolina,other,2,7
2020-05-10,North Carolina,other,0,17
2020-05-10,North Carolina,other,6,15
2020-05-10,North Carolina,other,5,6
2020-05-10,North Carolina,other,16,9
2020-05-10,North Carolina,other,3,18
2020-05-10,North Carolina,other,13,8
2020-05-10,North Carolina,Durham,5,3
2020-05-10,North Carolina,other,2,13
2020-05-10,North Carolina,Guilford,9,2
2020-05-10,North Carolina,other,11,4
2020-05-10,North Carolina,Mecklenburg,2,1
2020-05-10,South Carolina,other,17,100
2020-05-10,South Carolina,other,3,11
2020-05-10,South Carolina,other,12,4
2020-05-10,South Carolina,Richland,6,1
2020-05-10,South Carolina,other,5,7
2020-05-10,South Carolina,other,0,9
2020-05-10,South Carolina,Clarendon,6,3
2020-05-10,South Carolina,Greenville,1,2
2020-05-10,South Carolina,other,0,6
2020-05-10,South Carolina,other,0,10
2020-05-10,Virgin Islands,Unknown,2,1
2020-05-10,District of Columbia,District of Columbia,64,1
2020-05-10,Northern Mariana Islands,Unknown,0,1
2020-05-17,Guam,Unknown,0,1
2020-05-17,Iowa,other,35,100
2020-05-17,Iowa,Black Hawk,8,3
2020-05-17,Iowa,Linn,5,2
2020-05-17,Iowa,other,6,4
2020-05-17,Iowa,Polk,27,1
2020-05-17,Iowa,other,7,6
2020-05-17,Iowa,other,7,5
2020-05-17,Ohio,other,9,10
2020-05-17,Ohio,other,100,100
2020-05-17,Ohio,Cuyahoga,44,3
2020-05-17,Ohio,Franklin,55,1
2020-05-17,Ohio,other,17,6
2020-05-17,Ohio,other,2,8
2020-05-17,Ohio,Lucas,25,2
2020-05-17,Ohio,other,23,4
2020-05-17,Ohio,other,7,9
2020-05-17,Ohio,other,15,7
2020-05-17,Ohio,other,49,5
2020-05-17,Utah,other,6,100
2020-05-17,Utah,Salt Lake,13,1
2020-05-17,Idaho,Ada,1,1
2020-05-17,Idaho,other,0,100
2020-05-17,Idaho,other,0,5
2020-05-17,Idaho,other,0,4
2020-05-17,Idaho,Nez Perce,0,3
2020-05-17,Idaho,Twin Falls,5,1
2020-05-17,Maine,other,1,100
2020-05-17,Maine,Cumberland,5,1
2020-05-17,Maine,Kennebec,1,3
2020-05-17,Maine,Waldo,0,2
2020-05-17,Maine,York,0,3
2020-05-17,Texas,other,93,100
2020-05-17,Texas,other,12,6
2020-05-17,Texas,Tarrant,22,3
2020-05-17,Texas,other,6,4
2020-05-17,Texas,Harris,15,1
2020-05-17,Texas,other,4,5
2020-05-17,Texas,other,0,7
2020-05-17,Texas,Dallas,40,2
2020-05-17,Alaska,other,0,100
2020-05-17,Alaska,Fairbanks North Star Borough,0,2
2020-05-17,Alaska,Kenai Peninsula Borough,0,3
2020-05-17,Alaska,Matanuska-Susitna Borough,0,3
2020-05-17,Alaska,Anchorage,0,1
2020-05-17,Hawaii,other,0,100
2020-05-17,Hawaii,Honolulu,0,1
2020-05-17,Hawaii,Maui,0,2
2020-05-17,Kansas,other,5,100
2020-05-17,Kansas,Johnson,4,2
2020-05-17,Kansas,Sedgwick,1,3
2020-05-17,Kansas,Wyandotte,1,1
2020-05-17,Nevada,other,8,100
2020-05-17,Nevada,Clark,36,1
2020-05-17,Oregon,other,3,100
2020-05-17,Oregon,Marion,2,2
2020-05-17,Oregon,Multnomah,3,1
2020-05-17,Oregon,Washington,2,3
2020-05-17,Alabama,other,23,100
2020-05-17,Alabama,Jefferson,15,2
2020-05-17,Alabama,other,1,5
2020-05-17,Alabama,Mobile,9,1
2020-05-17,Alabama,other,10,4
2020-05-17,Alabama,Tallapoosa,5,3
2020-05-17,Alabama,other,1,6
2020-05-17,Arizona,other,39,100
2020-05-17,Arizona,Maricopa,64,1
2020-05-17,Arizona,Pima,17,2
2020-05-17,Florida,other,145,100
2020-05-17,Florida,Miami-Dade,70,1
2020-05-17,Florida,Palm Beach,40,2
2020-05-17,Florida,Broward,14,3
2020-05-17,Georgia,other,130,100
2020-05-17,Georgia,other,5,6
2020-05-17,Georgia,Cobb,9,2
2020-05-17,Georgia,other,21,5
2020-05-17,Georgia,Dougherty,5,3
2020-05-17,Georgia,Fulton,32,1
2020-05-17,Georgia,other,19,4
2020-05-17,Indiana,other,134,100
2020-05-17,Indiana,Lake,29,2
2020-05-17,Indiana,Marion,60,1
2020-05-17,Montana,other,0,100
2020-05-17,Montana,Cascade,0,3
2020-05-17,Montana,Flathead,0,3
2020-05-17,Montana,Toole,0,1
2020-05-17,Montana,Yellowstone,0,2
2020-05-17,Vermont,other,0,100
2020-05-17,Vermont,Chittenden,1,1
2020-05-17,Wyoming,other,1,100
2020-05-17,Wyoming,Fremont,2,1
2020-05-17,Wyoming,Laramie,1,2
2020-05-17,Wyoming,Washakie,1,2
2020-05-17,Arkansas,other,5,100
2020-05-17,Arkansas,Crittenden,2,3
2020-05-17,Arkansas,Jefferson,4,2
2020-05-17,Arkansas,other,0,4
2020-05-17,Arkansas,Pulaski,6,1
2020-05-17,Colorado,other,10,5
2020-05-17,Colorado,other,24,100
2020-05-17,Colorado,Arapahoe,34,2
2020-05-17,Colorado,other,2,7
2020-05-17,Colorado,Denver,38,1
2020-05-17,Colorado,other,5,6
2020-05-17,Colorado,Jefferson,20,3
2020-05-17,Colorado,other,2,4
2020-05-17,Delaware,other,0,100
2020-05-17,Delaware,Kent,4,3
2020-05-17,Delaware,New Castle,26,1
2020-05-17,Delaware,Sussex,8,2
2020-05-17,Illinois,other,236,100
2020-05-17,Illinois,Cook,432,1
2020-05-17,Kentucky,other,31,100
2020-05-17,Kentucky,Jefferson,20,1
2020-05-17,Kentucky,Kenton,2,2
2020-05-17,Maryland,other,36,100
2020-05-17,Maryland,other,29,4
2020-05-17,Maryland,other,9,5
2020-05-17,Maryland,Baltimore,59,3
2020-05-17,Maryland,Montgomery,89,1
2020-05-17,Maryland,Prince George's,64,2
2020-05-17,Michigan,other,111,100
2020-05-17,Michigan,Oakland,44,2
2020-05-17,Michigan,Wayne,149,1
2020-05-17,Michigan,Macomb,39,3
2020-05-17,Missouri,other,23,100
2020-05-17,Missouri,St. Louis,55,1
2020-05-17,Missouri,St. Louis city,14,2
2020-05-17,Nebraska,other,3,100
2020-05-17,Nebraska,other,3,5
2020-05-17,Nebraska,Dakota,4,3
2020-05-17,Nebraska,Douglas,5,2
2020-05-17,Nebraska,Hall,0,1
2020-05-17,Nebraska,other,3,4
2020-05-17,Nebraska,other,3,6
2020-05-17,New York,New York City,550,1
2020-05-17,New York,other,397,100
2020-05-17,Oklahoma,other,2,100
2020-05-17,Oklahoma,Cleveland,1,3
2020-05-17,Oklahoma,other,0,6
2020-05-17,Oklahoma,Oklahoma,10,1
2020-05-17,Oklahoma,Tulsa,7,2
2020-05-17,Oklahoma,other,0,5
2020-05-17,Oklahoma,other,3,4
2020-05-17,Virginia,other,68,100
2020-05-17,Virginia,Arlington,21,3
2020-05-17,Virginia,Fairfax,48,1
2020-05-17,Virginia,Henrico,5,2
2020-05-17,Virginia,other,15,4
2020-05-17,Louisiana,other,123,6
2020-05-17,Louisiana,other,19,4
2020-05-17,Louisiana,other,85,100
2020-05-17,Louisiana,East Baton Rouge,19,3
2020-05-17,Louisiana,Jefferson,5,2
2020-05-17,Louisiana,Orleans,5,1
