state,date,new_deaths,new_cases,seven_rolling_deaths,seven_rolling_cases,population
Minnesota,2020-05-26,18,645,25.0,539.5,5639632
Tennessee,2020-05-26,5,427,22.375,564.875,6829174
Wisconsin,2020-05-26,3,277,22.25,581.875,5822434
California,2020-05-26,51,2908,28.0,912.375,39512223
New Jersey,2020-05-26,47,672,21.0,865.875,8882190
New Mexico,2020-05-26,5,104,21.0,873.0,2096829
Washington,2020-05-26,15,273,19.375,705.25,7614893
Connecticut,2020-05-26,27,430,21.375,717.0,3565287
Mississippi,2020-05-26,17,273,21.25,670.5,2976149
North Dakota,2020-05-26,0,-35,20.625,612.75,762062
Pennsylvania,2020-05-26,16,517,22.25,642.75,12801989
Rhode Island,2020-05-26,26,145,19.125,297.375,1059361
South Dakota,2020-05-26,0,67,13.25,221.75,884659
Massachusetts,2020-05-26,57,422,19.75,261.5,6892503
New Hampshire,2020-05-26,4,34,18.375,231.625,1359711
West Virginia,2020-05-26,1,72,15.125,186.875,1792147
North Carolina,2020-05-26,9,191,14.125,176.625,10488084
South Carolina,2020-05-26,6,238,14.875,210.75,5148714
District of Columbia,2020-05-26,0,109,12.875,159.75,705749
District of Columbia,2020-05-26,0,109,9.625,155.25,705749
Iowa,2020-05-27,16,447,11.625,202.75,3155070
Ohio,2020-05-27,42,433,9.75,204.125,11689100
Utah,2020-05-27,4,88,9.75,210.875,3205958
Idaho,2020-05-27,1,32,9.75,205.875,1787065
Maine,2020-05-27,2,28,8.875,185.5,1344212
Texas,2020-05-27,46,1532,13.875,347.25,28995881
Alaska,2020-05-27,0,1,13.875,333.75,731545
Hawaii,2020-05-27,0,1,13.875,320.25,1415872
Kansas,2020-05-27,3,101,12.25,277.0,2913314
Nevada,2020-05-27,6,91,7.75,234.25,3080156
Oregon,2020-05-27,0,71,7.25,232.125,4217737
Alabama,2020-05-27,3,382,7.5,275.875,4903185
Arizona,2020-05-27,24,479,10.25,332.25,7278717
Florida,2020-05-27,60,379,12.0,188.125,21477737
Georgia,2020-05-27,37,647,16.625,268.875,10617423
Indiana,2020-05-27,26,386,19.875,317.0,6732219
Montana,2020-05-27,0,2,19.5,304.625,1068778
Vermont,2020-05-27,0,4,18.75,293.75,623989
Wyoming,2020-05-27,1,10,18.875,286.125,578759
Arkansas,2020-05-27,1,97,18.625,250.5,3017804
Colorado,2020-05-27,41,222,20.75,218.375,5758736
Delaware,2020-05-27,9,30,14.375,174.75,973764
Illinois,2020-05-27,158,1126,29.5,234.625,12671821
Kentucky,2020-05-27,13,138,27.875,203.625,4467673
Maryland,2020-05-27,59,752,35.25,297.375,6045680
Michigan,2020-05-27,68,504,43.75,359.875,9986857
Missouri,2020-05-27,7,187,44.5,382.0,6137428
Nebraska,2020-05-27,8,357,45.375,414.5,1934408
New York,2020-05-27,98,1132,52.5,528.25,19453561
Oklahoma,2020-05-27,4,92,51.875,536.0,3956971
Virginia,2020-05-27,45,907,37.75,508.625,8535519
Louisiana,2020-05-27,21,442,38.75,546.625,4648794
Minnesota,2020-05-27,34,505,35.625,515.75,5639632
Tennessee,2020-05-27,14,400,28.875,502.75,6829174
Wisconsin,2020-05-27,22,642,30.75,559.625,5822434
California,2020-05-27,102,1949,42.5,758.625,39512223
New Jersey,2020-05-27,148,864,48.75,725.125,8882190
New Mexico,2020-05-27,4,122,48.75,728.875,2096829
Washington,2020-05-27,15,287,45.0,651.375,7614893
Connecticut,2020-05-27,34,-15,46.625,594.25,3565287
Mississippi,2020-05-27,18,313,44.625,570.25,2976149
North Dakota,2020-05-27,5,20,43.5,522.75,762062
Pennsylvania,2020-05-27,115,773,55.125,539.125,12801989
Rhode Island,2020-05-27,21,143,45.0,313.375,1059361
South Dakota,2020-05-27,4,57,27.0,212.5,884659
Massachusetts,2020-05-27,74,527,35.75,263.125,6892503
New Hampshire,2020-05-27,9,55,35.0,234.125,1359711
West Virginia,2020-05-27,0,45,30.75,241.625,1792147
North Carolina,2020-05-27,38,599,33.25,277.375,10488084
South Carolina,2020-05-27,20,207,35.125,300.75,5148714
District of Columbia,2020-05-27,5,72,21.375,213.125,705749
District of Columbia,2020-05-27,5,72,19.375,204.25,705749
Iowa,2020-05-28,14,226,20.625,225.375,3155070
Ohio,2020-05-28,54,476,18.125,219.0,11689100
Utah,2020-05-28,1,243,17.125,242.5,3205958
Idaho,2020-05-28,0,39,17.125,241.75,1787065
Maine,2020-05-28,3,52,12.75,173.375,1344212
Texas,2020-05-28,20,1715,12.75,361.875,28995881
Alaska,2020-05-28,0,13,12.125,354.5,731545
Hawaii,2020-05-28,0,3,11.5,345.875,1415872
Kansas,2020-05-28,2,59,10.0,325.0,2913314
Nevada,2020-05-28,8,97,4.25,277.625,3080156
Oregon,2020-05-28,3,48,4.5,253.25,4217737
Alabama,2020-05-28,8,498,5.5,310.625,4903185
Arizona,2020-05-28,26,501,8.375,366.75,7278717
Florida,2020-05-28,45,651,11.5,233.75,21477737
Georgia,2020-05-28,38,650,16.25,313.375,10617423
Indiana,2020-05-28,38,643,21.0,393.375,6732219
Montana,2020-05-28,0,4,20.75,386.5,1068778
Vermont,2020-05-28,1,3,19.875,374.75,623989
Wyoming,2020-05-28,1,16,19.625,370.75,578759
Arkansas,2020-05-28,5,261,19.25,341.125,3017804
Colorado,2020-05-28,29,341,19.625,321.125,5758736
Delaware,2020-05-28,1,75,14.125,249.125,973764
Illinois,2020-05-28,107,1516,22.75,357.375,12671821
Kentucky,2020-05-28,4,197,18.5,301.625,4467673
Maryland,2020-05-28,36,1292,23.0,462.625,6045680
Michigan,2020-05-28,38,400,27.625,512.25,9986857
Missouri,2020-05-28,10,191,28.75,534.125,6137428
Nebraska,2020-05-28,2,285,28.375,537.125,1934408
New York,2020-05-28,99,1758,37.125,714.25,19453561
Oklahoma,2020-05-28,4,41,37.5,710.0,3956971
Virginia,2020-05-28,57,1152,31.25,664.5,8535519
Louisiana,2020-05-28,18,213,33.0,666.5,4648794
Minnesota,2020-05-28,35,483,32.875,565.375,5639632
Tennessee,2020-05-28,-1,403,28.0,565.75,6829174
Wisconsin,2020-05-28,11,646,28.125,622.625,5822434
California,2020-05-28,81,2197,38.0,861.625,39512223
New Jersey,2020-05-28,62,1187,33.375,790.25,8882190
New Mexico,2020-05-28,6,112,33.625,799.125,2096829
Washington,2020-05-28,10,266,27.75,688.375,7614893
Connecticut,2020-05-28,23,271,28.375,695.625,3565287
Mississippi,2020-05-28,23,328,26.875,676.25,2976149
North Dakota,2020-05-28,1,42,27.125,631.125,762062
Pennsylvania,2020-05-28,107,666,39.125,633.625,12801989
Rhode Island,2020-05-28,22,141,31.75,376.625,1059361
South Dakota,2020-05-28,0,83,24.0,238.625,884659
Massachusetts,2020-05-28,93,675,34.875,309.0,6892503
New Hampshire,2020-05-28,9,103,34.75,288.625,1359711
West Virginia,2020-05-28,0,36,31.875,259.25,1792147
North Carolina,2020-05-28,32,829,33.0,321.875,10488084
South Carolina,2020-05-28,4,165,33.375,337.25,5148714
District of Columbia,2020-05-28,8,86,21.0,264.75,705749
District of Columbia,2020-05-28,8,86,19.25,257.875,705749
Iowa,2020-05-29,15,347,21.125,290.875,3155070
Ohio,2020-05-29,33,651,13.625,287.875,11689100
Utah,2020-05-29,1,329,12.625,316.125,3205958
Idaho,2020-05-29,0,34,12.625,315.875,1787065
Maine,2020-05-29,1,37,8.75,216.875,1344212
Texas,2020-05-29,27,1253,11.625,352.875,28995881
Alaska,2020-05-29,0,6,10.625,342.875,731545
Hawaii,2020-05-29,0,2,9.625,332.375,1415872
Kansas,2020-05-29,0,314,7.75,328.25,2913314
Nevada,2020-05-29,5,128,4.25,262.875,3080156
Oregon,2020-05-29,0,45,4.125,227.375,4217737
Alabama,2020-05-29,19,501,6.5,285.75,4903185
Arizona,2020-05-29,28,702,9.875,368.875,7278717
Florida,2020-05-29,49,1212,12.625,363.75,21477737
Georgia,2020-05-29,11,525,14.0,428.625,10617423
Indiana,2020-05-29,42,514,19.25,492.625,6732219
Montana,2020-05-29,0,8,19.25,454.375,1068778
Vermont,2020-05-29,0,1,18.625,438.5,623989
Wyoming,2020-05-29,0,15,18.625,434.75,578759
Arkansas,2020-05-29,7,239,17.125,402.0,3017804
Colorado,2020-05-29,15,486,15.5,375.0,5758736
Delaware,2020-05-29,11,65,10.75,231.625,973764
Illinois,2020-05-29,83,1666,19.75,374.25,12671821
Kentucky,2020-05-29,10,178,15.75,332.25,4467673
Maryland,2020-05-29,38,1297,20.5,493.375,6045680
Michigan,2020-05-29,34,645,24.75,573.875,9986857
Missouri,2020-05-29,25,134,27.875,588.75,6137428
Nebraska,2020-05-29,7,393,27.875,608.0,1934408
New York,2020-05-29,97,1549,38.125,740.875,19453561
Oklahoma,2020-05-29,3,68,37.125,741.25,3956971
Virginia,2020-05-29,20,1132,29.25,674.5,8535519
Louisiana,2020-05-29,26,0,31.25,652.25,4648794
Minnesota,2020-05-29,29,584,30.125,563.125,5639632
Tennessee,2020-05-29,4,436,26.375,537.0,6829174
Wisconsin,2020-05-29,19,573,25.625,591.875,5822434
California,2020-05-29,102,2972,37.5,914.25,39512223
New Jersey,2020-05-29,130,1029,41.625,849.25,8882190
New Mexico,2020-05-29,9,129,42.375,856.875,2096829
Washington,2020-05-29,4,286,40.375,751.125,7614893
Connecticut,2020-05-29,42,203,42.375,776.5,3565287
Mississippi,2020-05-29,17,418,40.875,755.75,2976149
North Dakota,2020-05-29,2,39,40.625,706.125,762062
Pennsylvania,2020-05-29,70,761,47.0,729.625,12801989
Rhode Island,2020-05-29,16,141,36.25,375.75,1059361
South Dakota,2020-05-29,5,73,20.625,256.25,884659
Massachusetts,2020-05-29,78,617,29.25,317.25,6892503
New Hampshire,2020-05-29,6,103,29.5,294.375,1359711
West Virginia,2020-05-29,0,37,24.25,273.625,1792147
North Carolina,2020-05-29,29,1119,25.75,361.25,10488084
South Carolina,2020-05-29,13,343,27.125,399.25,5148714
District of Columbia,2020-05-29,7,46,19.25,309.875,705749
District of Columbia,2020-05-29,7,46,18.125,298.0,705749
Iowa,2020-05-30,6,317,18.25,328.5,3155070
Ohio,2020-05-30,18,468,10.75,309.875,11689100
Utah,2020-05-30,5,269,10.625,330.625,3205958
Idaho,2020-05-30,0,36,10.625,330.5,1787065
Maine,2020-05-30,4,56,7.5,197.625,1344212
Texas,2020-05-30,31,1323,9.75,320.125,28995881
Alaska,2020-05-30,0,5,8.875,315.0,731545
Hawaii,2020-05-30,0,2,8.0,309.5,1415872
Kansas,2020-05-30,0,21,7.25,272.5,2913314
Nevada,2020-05-30,2,144,5.25,232.0,3080156
Oregon,2020-05-30,2,54,4.875,205.125,4217737
Alabama,2020-05-30,8,328,5.875,241.625,4903185
Arizona,2020-05-30,18,790,7.625,333.375,7278717
Florida,2020-05-30,34,927,8.0,283.875,21477737
Georgia,2020-05-30,20,448,10.5,339.25,10617423
Indiana,2020-05-30,15,665,12.375,422.125,6732219
Montana,2020-05-30,0,12,12.375,421.0,1068778
Vermont,2020-05-30,0,2,12.125,403.25,623989
Wyoming,2020-05-30,1,7,12.0,397.375,578759
Arkansas,2020-05-30,1,236,11.125,385.875,3017804
Colorado,2020-05-30,6,482,9.625,347.375,5758736
Delaware,2020-05-30,5,186,6.0,254.75,973764
Illinois,2020-05-30,60,1496,11.0,385.75,12671821
Kentucky,2020-05-30,7,199,10.0,327.5,4467673
Maryland,2020-05-30,43,1031,15.375,454.875,6045680
Michigan,2020-05-30,57,259,22.5,487.0,9986857
Missouri,2020-05-30,42,169,27.625,507.25,6137428
Nebraska,2020-05-30,0,251,27.5,509.125,1934408
New York,2020-05-30,77,1363,36.375,619.25,19453561
Oklahoma,2020-05-30,5,80,36.375,606.0,3956971
Virginia,2020-05-30,12,1078,30.375,553.75,8535519
Louisiana,2020-05-30,19,775,31.875,625.75,4648794
Minnesota,2020-05-30,30,659,30.25,579.25,5639632
Tennessee,2020-05-30,4,477,23.625,606.5,6829174
Wisconsin,2020-05-30,19,465,20.75,643.5,5822434
California,2020-05-30,70,3057,29.5,994.25,39512223
New Jersey,2020-05-30,103,764,32.75,919.375,8882190
New Mexico,2020-05-30,7,131,33.0,925.75,2096829
Washington,2020-05-30,6,241,32.25,821.125,7614893
Connecticut,2020-05-30,44,260,35.375,756.75,3565287
Mississippi,2020-05-30,13,439,33.25,729.25,2976149
North Dakota,2020-05-30,1,34,32.875,673.875,762062
Pennsylvania,2020-05-30,70,716,39.25,705.25,12801989
Rhode Island,2020-05-30,18,184,32.75,346.125,1059361
South Dakota,2020-05-30,3,94,20.25,262.375,884659
Massachusetts,2020-05-30,50,789,25.625,344.625,6892503
New Hampshire,2020-05-30,4,53,25.375,321.125,1359711
West Virginia,2020-05-30,1,17,20.0,290.75,1792147
North Carolina,2020-05-30,15,1026,20.25,364.125,10488084
South Carolina,2020-05-30,4,263,20.625,392.75,5148714
District of Columbia,2020-05-30,2,179,12.125,325.625,705749
District of Columbia,2020-05-30,2,179,10.125,325.0,705749
Iowa,2020-05-31,6,285,10.5,348.875,3155070
Ohio,2020-05-31,6,479,5.0,310.125,11689100
Utah,2020-05-31,1,278,4.625,338.25,3205958
Idaho,2020-05-31,0,15,4.5,338.0,1787065
Maine,2020-05-31,0,43,2.625,215.125,1344212
Texas,2020-05-31,7,1578,3.0,379.5,28995881
Alaska,2020-05-31,0,28,2.75,360.625,731545
Hawaii,2020-05-31,0,1,2.5,338.375,1415872
Kansas,2020-05-31,2,31,2.0,306.625,2913314
Nevada,2020-05-31,2,109,1.5,260.375,3080156
Oregon,2020-05-31,0,58,1.375,232.875,4217737
Alabama,2020-05-31,12,593,2.875,305.125,4903185
Arizona,2020-05-31,3,681,3.25,384.875,7278717
Florida,2020-05-31,4,739,2.875,280.0,21477737
Georgia,2020-05-31,46,715,8.625,365.875,10617423
Indiana,2020-05-31,9,365,9.75,411.375,6732219
Montana,2020-05-31,0,10,9.5,408.75,1068778
Vermont,2020-05-31,0,4,9.25,395.625,623989
Wyoming,2020-05-31,0,5,9.25,389.0,578759
Arkansas,2020-05-31,0,240,7.75,344.875,3017804
Colorado,2020-05-31,2,280,7.625,294.75,5758736
Delaware,2020-05-31,5,76,7.75,211.875,973764
Illinois,2020-05-31,58,1298,9.25,284.75,12671821
Kentucky,2020-05-31,0,50,8.125,245.375,4467673
Maryland,2020-05-31,23,794,11.0,343.375,6045680
Michigan,2020-05-31,28,507,14.5,406.25,9986857
Missouri,2020-05-31,2,179,14.75,428.0,6137428
Nebraska,2020-05-31,1,196,14.875,422.5,1934408
New York,2020-05-31,87,1104,25.5,525.5,19453561
Oklahoma,2020-05-31,0,88,24.875,527.0,3956971
Virginia,2020-05-31,5,996,18.25,489.25,8535519
Louisiana,2020-05-31,6,339,19.0,525.375,4648794
Minnesota,2020-05-31,14,660,17.875,508.625,5639632
Tennessee,2020-05-31,0,156,14.375,464.75,6829174
Wisconsin,2020-05-31,6,169,14.875,463.5,5822434
California,2020-05-31,28,3014,18.25,815.75,39512223
New Jersey,2020-05-31,64,837,15.375,782.375,8882190
New Mexico,2020-05-31,5,65,16.0,779.5,2096829
Washington,2020-05-31,0,196,15.375,679.5,7614893
Connecticut,2020-05-31,32,179,18.625,659.5,3565287
Mississippi,2020-05-31,11,272,18.25,611.0,2976149
North Dakota,2020-05-31,1,23,18.375,594.375,762062
Pennsylvania,2020-05-31,18,429,19.875,626.875,12801989
Rhode Island,2020-05-31,7,109,17.25,263.75,1059361
South Dakota,2020-05-31,0,33,9.25,163.25,884659
Massachusetts,2020-05-31,78,664,18.375,238.125,6892503
New Hampshire,2020-05-31,3,106,18.75,226.875,1359711
West Virginia,2020-05-31,0,21,14.75,207.125,1792147
North Carolina,2020-05-31,8,925,14.375,288.75,10488084
South Carolina,2020-05-31,7,467,15.125,344.25,5148714
District of Columbia,2020-05-31,4,84,13.375,301.125,705749
District of Columbia,2020-05-31,4,84,13.0,298.0,705749
Iowa,2020-06-01,21,168,15.625,314.875,3155070
Ohio,2020-06-01,51,471,12.25,290.75,11689100
Utah,2020-06-01,0,197,11.875,302.125,3205958
Idaho,2020-06-01,1,53,12.0,306.125,1787065
Maine,2020-06-01,0,24,11.0,193.5,1344212
Texas,2020-06-01,12,1107,11.625,273.5,28995881
Alaska,2020-06-01,0,7,11.125,263.875,731545
Hawaii,2020-06-01,0,0,10.625,253.375,1415872
Kansas,2020-06-01,6,225,8.75,260.5,2913314
Nevada,2020-06-01,1,73,2.5,210.75,3080156
Oregon,2020-06-01,1,59,2.625,193.5,4217737
Alabama,2020-06-01,16,582,4.5,259.625,4903185
Arizona,2020-06-01,12,187,6.0,280.0,7278717
Florida,2020-06-01,9,667,5.625,225.0,21477737
Georgia,2020-06-01,38,706,10.375,312.375,10617423
Indiana,2020-06-01,8,255,11.375,344.25,6732219
Montana,2020-06-01,0,4,10.625,316.625,1068778
Vermont,2020-06-01,0,2,10.5,307.75,623989
Wyoming,2020-06-01,1,7,10.5,301.25,578759
Arkansas,2020-06-01,0,190,8.5,252.25,3017804
Colorado,2020-06-01,13,199,8.625,253.75,5758736
Delaware,2020-06-01,2,107,7.75,183.75,973764
Illinois,2020-06-01,32,1078,7.0,230.25,12671821
Kentucky,2020-06-01,4,213,6.5,225.0,4467673
Maryland,2020-06-01,20,579,9.0,296.875,6045680
Michigan,2020-06-01,34,1080,13.25,431.625,9986857
Missouri,2020-06-01,2,226,13.375,459.0,6137428
Nebraska,2020-06-01,5,244,14.0,465.75,1934408
New York,2020-06-01,67,945,20.75,559.0,19453561
Oklahoma,2020-06-01,0,67,20.5,554.0,3956971
Virginia,2020-06-01,17,791,18.625,518.125,8535519
Louisiana,2020-06-01,10,431,19.375,545.375,4648794
Minnesota,2020-06-01,10,358,18.125,517.75,5639632
Tennessee,2020-06-01,1,410,14.0,434.0,6829174
Wisconsin,2020-06-01,3,138,14.125,423.0,5822434
California,2020-06-01,45,2529,19.125,708.625,39512223
New Jersey,2020-06-01,23,473,13.625,649.625,8882190
New Mexico,2020-06-01,6,111,14.375,655.125,2096829
Washington,2020-06-01,7,458,13.125,613.5,7614893
Connecticut,2020-06-01,20,539,14.375,627.0,3565287
Mississippi,2020-06-01,5,251,13.75,613.625,2976149
North Dakota,2020-06-01,0,48,13.625,568.375,762062
Pennsylvania,2020-06-01,19,516,15.625,615.625,12801989
Rhode Island,2020-06-01,2,63,10.25,307.375,1059361
South Dakota,2020-06-01,0,41,7.375,253.375,884659
Massachusetts,2020-06-01,189,3840,30.25,719.5,6892503
New Hampshire,2020-06-01,0,34,29.375,666.5,1359711
West Virginia,2020-06-01,1,18,27.0,601.375,1792147
North Carolina,2020-06-01,12,682,27.875,655.25,10488084
South Carolina,2020-06-01,6,287,28.625,685.125,5148714
District of Columbia,2020-06-01,2,56,26.5,627.625,705749
District of Columbia,2020-06-01,2,56,26.5,626.75,705749
Iowa,2020-06-02,6,228,27.25,650.125,3155070
Ohio,2020-06-02,52,366,10.125,215.875,11689100
Utah,2020-06-02,0,211,10.125,238.0,3205958
Idaho,2020-06-02,0,27,10.0,239.125,1787065
Maine,2020-06-02,5,28,9.125,157.375,1344212
Texas,2020-06-02,37,1885,13.0,357.125,28995881
Alaska,2020-06-02,0,21,12.75,352.75,731545
Hawaii,2020-06-02,0,1,12.5,345.875,1415872
Kansas,2020-06-02,10,40,13.0,322.375,2913314
Nevada,2020-06-02,0,157,6.5,296.25,3080156
Oregon,2020-06-02,3,33,6.875,274.0,4217737
Alabama,2020-06-02,7,237,7.75,300.25,4903185
Arizona,2020-06-02,25,1127,10.25,437.625,7278717
Florida,2020-06-02,70,617,14.375,279.125,21477737
Georgia,2020-06-02,13,306,16.0,314.75,10617423
Indiana,2020-06-02,55,445,22.875,370.25,6732219
Montana,2020-06-02,0,4,21.625,365.75,1068778
Vermont,2020-06-02,0,5,21.625,346.75,623989
Wyoming,2020-06-02,0,2,21.25,342.875,578759
Arkansas,2020-06-02,3,375,20.75,360.125,3017804
Colorado,2020-06-02,16,211,19.625,245.625,5758736
Delaware,2020-06-02,5,80,11.5,178.5,973764
Illinois,2020-06-02,109,1578,23.5,337.5,12671821
Kentucky,2020-06-02,6,137,17.375,299.0,4467673
Maryland,2020-06-02,45,796,23.0,398.0,6045680
Michigan,2020-06-02,37,245,27.625,428.0,9986857
Missouri,2020-06-02,11,299,29.0,465.125,6137428
Nebraska,2020-06-02,4,266,29.125,451.5,1934408
New York,2020-06-02,81,1361,37.25,595.25,19453561
Oklahoma,2020-06-02,5,119,37.25,600.125,3956971
Virginia,2020-06-02,15,841,25.5,508.0,8535519
Louisiana,2020-06-02,34,405,29.0,541.5,4648794
Minnesota,2020-06-02,22,300,26.125,479.5,5639632
Tennessee,2020-06-02,17,1256,23.625,605.875,6829174
Wisconsin,2020-06-02,13,393,23.875,617.625,5822434
California,2020-06-02,73,2438,32.5,889.125,39512223
New Jersey,2020-06-02,49,627,28.5,797.375,8882190
New Mexico,2020-06-02,5,224,28.5,810.5,2096829
Washington,2020-06-02,6,336,27.375,747.375,7614893
Connecticut,2020-06-02,8,239,24.125,726.625,3565287
Mississippi,2020-06-02,28,268,24.875,722.625,2976149
North Dakota,2020-06-02,4,21,23.25,568.25,762062
Pennsylvania,2020-06-02,96,581,33.625,591.75,12801989
Rhode Island,2020-06-02,12,121,26.0,302.125,1059361
South Dakota,2020-06-02,0,33,19.875,227.875,884659
Massachusetts,2020-06-02,50,358,25.5,244.625,6892503
New Hampshire,2020-06-02,11,64,26.125,210.625,1359711
West Virginia,2020-06-02,2,28,25.375,184.25,1792147
North Carolina,2020-06-02,27,684,25.25,236.25,10488084
South Carolina,2020-06-02,1,267,24.875,267.0,5148714
District of Columbia,2020-06-02,2,29,13.125,198.0,705749
District of Columbia,2020-06-02,2,29,11.875,186.5,705749
Iowa,2020-06-03,10,359,13.125,227.25,3155070
Ohio,2020-06-03,41,442,12.0,237.75,11689100
Utah,2020-06-03,4,321,11.125,269.875,3205958
Idaho,2020-06-03,0,55,10.875,273.25,1787065
Maine,2020-06-03,1,41,7.625,192.875,1344212
Texas,2020-06-03,34,1580,11.75,357.0,28995881
Alaska,2020-06-03,0,19,11.5,355.75,731545
Hawaii,2020-06-03,0,0,11.25,352.125,1415872
Kansas,2020-06-03,0,138,10.0,324.5,2913314
Nevada,2020-06-03,9,92,6.0,280.75,3080156
Oregon,2020-06-03,2,64,5.75,248.625,4217737
Alabama,2020-06-03,0,80,5.75,251.75,4903185
Arizona,2020-06-03,40,995,10.625,371.0,7278717
Florida,2020-06-03,36,1317,10.875,338.125,21477737
Georgia,2020-06-03,22,648,13.625,416.75,10617423
Indiana,2020-06-03,10,480,14.875,476.75,6732219
Montana,2020-06-03,0,2,14.875,459.75,1068778
Vermont,2020-06-03,0,2,13.75,448.5,623989
Wyoming,2020-06-03,0,3,13.5,440.875,578759
Arkansas,2020-06-03,6,249,14.25,462.0,3017804
Colorado,2020-06-03,20,272,11.75,371.625,5758736
Delaware,2020-06-03,2,27,7.5,210.375,973764
Illinois,2020-06-03,98,1035,17.0,258.75,12671821
Kentucky,2020-06-03,7,198,16.625,223.5,4467673
Maryland,2020-06-03,44,786,22.125,321.5,6045680
Michigan,2020-06-03,17,310,24.25,360.0,9986857
Missouri,2020-06-03,4,198,24.75,384.375,6137428
Nebraska,2020-06-03,2,255,24.25,385.125,1934408
New York,2020-06-03,71,1043,30.625,481.5,19453561
Oklahoma,2020-06-03,2,113,30.625,492.25,3956971
Virginia,2020-06-03,21,666,21.0,446.125,8535519
Louisiana,2020-06-03,35,387,24.5,469.75,4648794
Minnesota,2020-06-03,15,363,20.875,416.875,5639632
Tennessee,2020-06-03,8,526,19.75,443.875,6829174
Wisconsin,2020-06-03,8,665,20.25,502.25,5822434
California,2020-06-03,62,2326,27.75,761.125,39512223
New Jersey,2020-06-03,110,523,32.625,696.125,8882190
New Mexico,2020-06-03,8,116,33.375,696.5,2096829
Washington,2020-06-03,6,168,31.5,634.25,7614893
Connecticut,2020-06-03,17,112,29.25,599.875,3565287
Mississippi,2020-06-03,15,302,29.25,592.25,2976149
North Dakota,2020-06-03,1,33,28.375,530.625,762062
Pennsylvania,2020-06-03,72,556,36.375,517.0,12801989
Rhode Island,2020-06-03,10,107,29.875,239.625,1059361
South Dakota,2020-06-03,0,95,16.125,186.125,884659
Massachusetts,2020-06-03,67,429,23.5,225.25,6892503
New Hampshire,2020-06-03,9,46,23.875,210.0,1359711
West Virginia,2020-06-03,0,21,21.75,198.625,1792147
North Carolina,2020-06-03,21,961,22.5,281.0,10488084
South Carolina,2020-06-03,17,236,24.5,306.375,5148714
District of Columbia,2020-06-03,3,130,15.875,253.125,705749
District of Columbia,2020-06-03,3,130,15.0,256.0,705749
Iowa,2020-06-04,16,567,17.0,315.0,3155070
Ohio,2020-06-04,40,490,13.625,322.625,11689100
Utah,2020-06-04,0,300,12.5,354.375,3205958
Idaho,2020-06-04,0,64,12.5,359.75,1787065
Maine,2020-06-04,0,28,9.875,243.125,1344212
Texas,2020-06-04,27,1784,11.125,436.625,28995881
Alaska,2020-06-04,0,26,10.75,423.625,731545
Hawaii,2020-06-04,0,1,10.375,407.5,1415872
Kansas,2020-06-04,3,51,8.75,343.0,2913314
Nevada,2020-06-04,0,168,3.75,302.75,3080156
Oregon,2020-06-04,0,75,3.75,274.625,4217737
Alabama,2020-06-04,0,221,3.75,294.25,4903185
Arizona,2020-06-04,17,573,5.875,362.375,7278717
Florida,2020-06-04,41,1419,7.625,316.75,21477737
Georgia,2020-06-04,24,817,10.625,415.625,10617423
Indiana,2020-06-04,24,396,13.625,465.0,6732219
Montana,2020-06-04,0,12,13.25,460.125,1068778
Vermont,2020-06-04,0,36,13.25,443.625,623989
Wyoming,2020-06-04,0,6,13.25,435.0,578759
Arkansas,2020-06-04,9,358,14.375,452.125,3017804
Colorado,2020-06-04,18,300,14.5,418.0,5758736
Delaware,2020-06-04,11,34,10.75,244.875,973764
Illinois,2020-06-04,107,870,21.125,251.5,12671821
Kentucky,2020-06-04,11,296,19.5,239.0,4467673
Maryland,2020-06-04,27,873,22.875,346.625,6045680
Michigan,2020-06-04,25,225,26.0,370.25,9986857
Missouri,2020-06-04,5,266,26.625,402.75,6137428
Nebraska,2020-06-04,4,251,26.0,389.375,1934408
New York,2020-06-04,93,1053,35.375,483.5,19453561
Oklahoma,2020-06-04,3,102,34.375,492.0,3956971
Virginia,2020-06-04,17,951,23.125,502.125,8535519
Louisiana,2020-06-04,13,429,23.375,518.75,4648794
Minnesota,2020-06-04,29,403,23.625,460.0,5639632
Tennessee,2020-06-04,15,350,22.375,475.625,6829174
Wisconsin,2020-06-04,9,461,22.875,500.0,5822434
California,2020-06-04,62,2510,30.125,782.375,39512223
New Jersey,2020-06-04,90,462,29.75,708.5,8882190
New Mexico,2020-06-04,8,213,30.375,722.375,2096829
Washington,2020-06-04,5,223,28.875,631.375,7614893
Connecticut,2020-06-04,18,148,29.5,596.25,3565287
Mississippi,2020-06-04,12,238,27.375,575.625,2976149
North Dakota,2020-06-04,0,27,25.5,535.25,762062
Pennsylvania,2020-06-04,120,557,39.375,547.25,12801989
Rhode Island,2020-06-04,14,106,33.375,246.75,1059361
South Dakota,2020-06-04,2,85,22.375,199.625,884659
Massachusetts,2020-06-04,49,471,27.5,231.875,6892503
New Hampshire,2020-06-04,8,81,27.875,214.125,1359711
West Virginia,2020-06-04,1,25,25.75,198.75,1792147
North Carolina,2020-06-04,22,1263,27.0,326.875,10488084
South Carolina,2020-06-04,7,354,27.875,367.75,5148714
District of Columbia,2020-06-04,2,104,13.125,311.125,705749
District of Columbia,2020-06-04,2,104,11.625,310.875,705749
Iowa,2020-06-05,7,389,12.25,348.875,3155070
Ohio,2020-06-05,16,476,8.125,349.5,11689100
Utah,2020-06-05,3,486,7.5,400.125,3205958
